fold,electrode,rep,baseline_acc,baseline_auc,baseline_f1,perm_acc,perm_auc,perm_f1,pi_acc,pi_auc,pi_f1
14,0,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8870884773662551,0.6573762838468721,0.02777777777777779,0.007716049382716195,0.02691004610478054
14,0,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6944444444444444,0.8917181069958848,0.6842863299516526,0.0,0.0030864197530864335,0.0
14,0,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.878858024691358,0.6708436105238431,0.01388888888888884,0.015946502057613277,0.013442719427809502
14,0,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8845164609053499,0.641599025974026,0.04166666666666663,0.010288065843621408,0.042687303977626656
14,0,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.8824588477366255,0.6668385304955178,0.01388888888888884,0.012345679012345734,0.017447799456134838
14,1,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.8873456790123457,0.6677865980918306,0.01388888888888884,0.007458847736625529,0.01649973185982201
14,1,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6388888888888888,0.875,0.6265151515151515,0.05555555555555558,0.019804526748971263,0.05777117843650115
14,1,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.897633744855967,0.6552307347670251,0.02777777777777779,-0.002829218106995768,0.029055595184627525
14,1,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8896604938271605,0.641599025974026,0.04166666666666663,0.0051440329218107594,0.042687303977626656
14,1,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8850308641975309,0.6385228978978978,0.04166666666666663,0.00977366255144041,0.04576343205375477
14,2,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.7083333333333334,0.8919753086419753,0.6996690818896371,-0.01388888888888895,0.00282921810699599,-0.01538275193798444
14,2,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8870884773662551,0.6552211302211302,0.02777777777777779,0.007716049382716195,0.029065199730522462
14,2,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8924897119341564,0.641599025974026,0.04166666666666663,0.0023148148148148806,0.042687303977626656
14,2,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.625,0.8793724279835391,0.6105618395940977,0.06944444444444442,0.015432098765432167,0.0737244903575549
14,2,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8878600823045267,0.6546437841800745,0.02777777777777779,0.006944444444444531,0.0296425457715781
14,3,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8701131687242798,0.6503090111642744,0.02777777777777779,0.024691358024691468,0.0339773187873782
14,3,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8701131687242798,0.6352864530572552,0.04166666666666663,0.024691358024691468,0.04899987689439744
14,3,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8922325102880658,0.6414934381887397,0.04166666666666663,0.0025720164609054352,0.0427928917629129
14,3,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6388888888888888,0.8863168724279836,0.6254734848484849,0.05555555555555558,0.008487654320987637,0.058812845103167755
14,3,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6944444444444444,0.9027777777777778,0.6859951256753583,0.0,-0.007973251028806527,-0.0017087957237056361
14,4,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8863168724279835,0.6587650700553926,0.02777777777777779,0.008487654320987748,0.025521259896259973
14,4,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8814300411522633,0.6411255411255412,0.04166666666666663,0.013374485596707952,0.04316078882611141
14,4,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6944444444444444,0.897633744855967,0.6856928517843747,0.0,-0.002829218106995768,-0.0014065218327220519
14,4,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.8888888888888888,0.6729612299465242,0.01388888888888884,0.005915637860082423,0.01132510000512843
14,4,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8827160493827162,0.6571924603174604,0.02777777777777779,0.012088477366255068,0.027093869634192247
14,5,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8860596707818931,0.6569697994140185,0.02777777777777779,0.008744855967078191,0.027316530537634165
14,5,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8670267489711935,0.6364114114114114,0.04166666666666663,0.02777777777777779,0.047874918540241174
14,5,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6666666666666666,0.8680555555555556,0.6546437841800745,0.02777777777777779,0.026748971193415683,0.0296425457715781
14,5,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.8824588477366255,0.6687346437346438,0.01388888888888884,0.012345679012345734,0.015551686217008864
14,5,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6388888888888888,0.8809156378600823,0.6278980277766563,0.05555555555555558,0.01388888888888895,0.05638830217499635
14,6,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6805555555555556,0.8837448559670782,0.6676712352430213,0.01388888888888884,0.011059670781893072,0.016615094708631317
14,6,1,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.625,0.8919753086419754,0.6114227909532385,0.06944444444444442,0.002829218106995879,0.07286353899841413
14,6,2,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6944444444444444,0.8837448559670782,0.6845012626262625,0.0,0.011059670781893072,-0.0002149326746099245
14,6,3,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.8822016460905351,0.640438877449859,0.04166666666666663,0.012602880658436177,0.04384745250179367
14,6,4,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6111111111111112,0.8798868312757202,0.5970102813852813,0.08333333333333326,0.014917695473251058,0.08727604856637128
14,7,0,0.6944444444444444,0.8948045267489713,0.6842863299516526,0.6527777777777778,0.9020061728395062,0.6436237373737375,0.04166666666666663,-0.007201646090534974,0.04066259257791516
