fold,electrode,rep,baseline_acc,baseline_auc,baseline_f1,perm_acc,perm_auc,perm_f1,pi_acc,pi_auc,pi_f1
2,0,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8652263374485596,0.6012254901960784,0.04166666666666663,0.005658436213991758,0.0404411764705882
2,0,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8708847736625516,0.5987743036659576,0.04166666666666663,-2.220446049250313e-16,0.04289236300070898
2,0,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.5972222222222222,0.8716563786008231,0.5887254901960784,0.05555555555555558,-0.0007716049382717749,0.05294117647058816
2,0,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8649691358024691,0.6134801860188988,0.02777777777777779,0.005915637860082201,0.028186480647767853
2,0,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8690843621399176,0.6278325123152709,0.01388888888888895,0.0018004115226337714,0.013834154351395678
2,1,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8667695473251029,0.6152777777777778,0.02777777777777779,0.00411522633744843,0.026388888888888795
2,1,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8662551440329218,0.6421602787456446,0.0,0.004629629629629539,-0.000493612078978023
2,1,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8747427983539094,0.6421602787456446,0.0,-0.0038580246913580973,-0.000493612078978023
2,1,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8726851851851852,0.6421602787456446,0.0,-0.0018004115226338824,-0.000493612078978023
2,1,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.877829218106996,0.6296602787456446,0.01388888888888895,-0.006944444444444642,0.012006387921022044
2,2,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8690843621399176,0.6421602787456446,0.0,0.0018004115226337714,-0.000493612078978023
2,2,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8703703703703703,0.6416666666666666,0.0,0.0005144032921809982,0.0
2,2,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8675411522633745,0.5985167061701965,0.04166666666666663,0.003343621399176877,0.04314996049647013
2,2,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8683127572016461,0.6416666666666666,0.0,0.002572016460905213,0.0
2,2,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8721707818930041,0.6418855534709194,0.0,-0.0012860082304527731,-0.0002188868042527492
2,3,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8742283950617284,0.6418855534709194,0.0,-0.003343621399177099,-0.0002188868042527492
2,3,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8670267489711934,0.6290650406504065,0.01388888888888895,0.0038580246913579863,0.012601626016260137
2,3,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8665123456790124,0.6416493416493416,0.0,0.0043724279835389845,1.7325017324987257e-05
2,3,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8739711934156379,0.6416666666666666,0.0,-0.0030864197530865445,0.0
2,3,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8760288065843621,0.6275696864111497,0.01388888888888895,-0.0051440329218107594,0.014096980255516867
2,4,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8719135802469136,0.6159313725490195,0.02777777777777779,-0.0010288065843622185,0.02573529411764708
2,4,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.5972222222222222,0.8690843621399178,0.586321584218977,0.05555555555555558,0.0018004115226335493,0.05534508244768965
2,4,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8721707818930041,0.6280513991195236,0.01388888888888895,-0.0012860082304527731,0.01361526754714304
2,4,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8703703703703703,0.6416666666666666,0.0,0.0005144032921809982,0.0
2,4,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8613683127572016,0.6416666666666666,0.0,0.009516460905349744,0.0
2,5,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8703703703703703,0.6416666666666666,0.0,0.0005144032921809982,0.0
2,5,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8731995884773662,0.6421602787456446,0.0,-0.0023148148148148806,-0.000493612078978023
2,5,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.875,0.6416666666666666,0.0,-0.004115226337448652,0.0
2,5,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8621399176954734,0.6416493416493416,0.0,0.008744855967077969,1.7325017324987257e-05
2,5,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8680555555555556,0.6416666666666666,0.0,0.002829218106995768,0.0
2,6,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8662551440329218,0.6278745644599304,0.01388888888888895,0.004629629629629539,0.013792102206736212
2,6,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8667695473251029,0.6416666666666666,0.0,0.00411522633744843,0.0
2,6,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8688271604938271,0.6291666666666667,0.01388888888888895,0.002057613168724215,0.012499999999999956
2,6,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8737139917695473,0.6418855534709194,0.0,-0.00282921810699599,-0.0002188868042527492
2,6,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8688271604938271,0.6151340996168582,0.02777777777777779,0.002057613168724215,0.026532567049808442
2,7,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8685699588477366,0.6290650406504065,0.01388888888888895,0.0023148148148147696,0.012601626016260137
2,7,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8685699588477366,0.6290650406504065,0.01388888888888895,0.0023148148148147696,0.012601626016260137
2,7,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8719135802469136,0.6416666666666666,0.0,-0.0010288065843622185,0.0
2,7,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8726851851851852,0.6153745644599303,0.02777777777777779,-0.0018004115226338824,0.02629210220673628
2,7,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8695987654320988,0.6134801860188988,0.02777777777777779,0.001286008230452551,0.028186480647767853
2,8,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8768004115226338,0.6290485829959515,0.01388888888888895,-0.005915637860082423,0.012618083670715152
2,8,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8719135802469136,0.6151761517615176,0.02777777777777779,-0.0010288065843622185,0.026490514905148976
2,8,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8724279835390947,0.6289465010581827,0.01388888888888895,-0.0015432098765433278,0.01272016560848388
2,8,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8706275720164609,0.6416666666666666,0.0,0.0002572016460904436,0.0
2,8,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8721707818930041,0.6416666666666666,0.0,-0.0012860082304527731,0.0
2,9,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8739711934156379,0.6290650406504065,0.01388888888888895,-0.0030864197530865445,0.012601626016260137
2,9,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8708847736625513,0.6277777777777778,0.01388888888888895,0.0,0.01388888888888884
2,9,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8768004115226337,0.6290650406504065,0.01388888888888895,-0.005915637860082312,0.012601626016260137
2,9,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8729423868312757,0.6290485829959515,0.01388888888888895,-0.002057613168724326,0.012618083670715152
2,9,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8716563786008229,0.6289465010581827,0.01388888888888895,-0.0007716049382715529,0.01272016560848388
2,10,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8647119341563785,0.6011238641798182,0.04166666666666663,0.006172839506172867,0.040542802486848384
2,10,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8652263374485597,0.6449633699633699,0.0,0.005658436213991647,-0.003296703296703285
2,10,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8611111111111112,0.6134801860188988,0.02777777777777779,0.009773662551440188,0.028186480647767853
2,10,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8603395061728396,0.6009801860188988,0.04166666666666663,0.01054526748971174,0.04068648064776781
2,10,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8675411522633745,0.6152777777777778,0.02777777777777779,0.003343621399176877,0.026388888888888795
2,11,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8708847736625515,0.6418855534709194,0.0,-1.1102230246251565e-16,-0.0002188868042527492
2,11,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8695987654320987,0.6026340996168582,0.04166666666666663,0.001286008230452662,0.0390325670498084
2,11,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8737139917695473,0.6291666666666667,0.01388888888888895,-0.00282921810699599,0.012499999999999956
2,11,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8701131687242798,0.6290650406504065,0.01388888888888895,0.0007716049382715529,0.012601626016260137
2,11,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8724279835390947,0.6277777777777778,0.01388888888888895,-0.0015432098765433278,0.01388888888888884
2,12,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8716563786008231,0.6416666666666666,0.0,-0.0007716049382717749,0.0
2,12,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.867798353909465,0.6288288288288288,0.01388888888888895,0.0030864197530863224,0.012837837837837762
2,12,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.871141975308642,0.6153745644599303,0.02777777777777779,-0.00025720164609066565,0.02629210220673628
2,12,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.875,0.6290650406504065,0.01388888888888895,-0.004115226337448652,0.012601626016260137
2,12,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8706275720164608,0.6296602787456446,0.01388888888888895,0.0002572016460905546,0.012006387921022044
2,13,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8680555555555556,0.6288288288288288,0.01388888888888895,0.002829218106995768,0.012837837837837762
2,13,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8739711934156378,0.6278325123152709,0.01388888888888895,-0.0030864197530864335,0.013834154351395678
2,13,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8713991769547325,0.6278325123152709,0.01388888888888895,-0.0005144032921811093,0.013834154351395678
2,13,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8698559670781892,0.6151340996168583,0.02777777777777779,0.0010288065843621075,0.02653256704980833
2,13,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8698559670781892,0.6289465010581827,0.01388888888888895,0.0010288065843621075,0.01272016560848388
2,14,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8688271604938271,0.6278745644599304,0.01388888888888895,0.002057613168724215,0.013792102206736212
2,14,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8737139917695473,0.6278745644599304,0.01388888888888895,-0.00282921810699599,0.013792102206736212
2,14,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8654835390946503,0.627954612437371,0.01388888888888895,0.005401234567901092,0.013712054229295556
2,14,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8688271604938272,0.6153745644599303,0.02777777777777779,0.002057613168724104,0.02629210220673628
2,14,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8677983539094649,0.6416493416493416,0.0,0.0030864197530864335,1.7325017324987257e-05
2,15,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.863940329218107,0.6290650406504065,0.01388888888888895,0.006944444444444309,0.012601626016260137
2,15,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8724279835390947,0.6416666666666666,0.0,-0.0015432098765433278,0.0
2,15,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.868312757201646,0.6278745644599304,0.01388888888888895,0.002572016460905324,0.013792102206736212
2,15,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8747427983539094,0.6416666666666666,0.0,-0.0038580246913580973,0.0
2,15,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6666666666666666,0.8690843621399176,0.6543554006968642,-0.01388888888888884,0.0018004115226337714,-0.012688734030197546
2,16,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.867798353909465,0.5987199582027167,0.04166666666666663,0.0030864197530863224,0.04294670846394988
2,16,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8737139917695473,0.6278745644599304,0.01388888888888895,-0.00282921810699599,0.013792102206736212
2,16,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8739711934156379,0.6278745644599304,0.01388888888888895,-0.0030864197530865445,0.013792102206736212
2,16,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8675411522633745,0.6151340996168582,0.02777777777777779,0.003343621399176877,0.026532567049808442
2,16,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8747427983539094,0.6291666666666667,0.01388888888888895,-0.0038580246913580973,0.012499999999999956
2,17,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8708847736625516,0.6416666666666666,0.0,-2.220446049250313e-16,0.0
2,17,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.872170781893004,0.6416666666666666,0.0,-0.001286008230452662,0.0
2,17,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.867283950617284,0.6290650406504065,0.01388888888888895,0.0036008230452673207,0.012601626016260137
2,17,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8647119341563786,0.6416493416493416,0.0,0.006172839506172756,1.7325017324987257e-05
2,17,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8683127572016461,0.6286082072086129,0.01388888888888895,0.002572016460905213,0.013058459458053728
2,18,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8626543209876543,0.6280513991195236,0.01388888888888895,0.008230452674897082,0.01361526754714304
2,18,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8765432098765432,0.6282967032967033,0.01388888888888895,-0.005658436213991869,0.013369963369963322
2,18,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8708847736625516,0.6143367006910099,0.02777777777777779,-2.220446049250313e-16,0.027329965975656734
2,18,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8786008230452674,0.6284313725490196,0.01388888888888895,-0.007716049382716084,0.013235294117647012
2,18,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8680555555555556,0.6418855534709194,0.0,0.002829218106995768,-0.0002188868042527492
2,19,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8665123456790123,0.6009801860188988,0.04166666666666663,0.0043724279835390956,0.04068648064776781
2,19,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8685699588477367,0.6137656848338093,0.02777777777777779,0.0023148148148146586,0.027900981832857275
2,19,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8706275720164609,0.6418855534709194,0.0,0.0002572016460904436,-0.0002188868042527492
2,19,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8739711934156378,0.6418855534709194,0.0,-0.0030864197530864335,-0.0002188868042527492
2,19,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8654835390946501,0.6416666666666666,0.0,0.005401234567901203,0.0
2,20,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6666666666666666,0.8701131687242799,0.6540806754221389,-0.01388888888888884,0.0007716049382714418,-0.012414008755472272
2,20,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8711419753086419,0.6143058491895701,0.02777777777777779,-0.0002572016460905546,0.02736081747709651
2,20,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8672839506172839,0.6154970760233918,0.02777777777777779,0.0036008230452674317,0.026169590643274843
2,20,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6111111111111112,0.8654835390946503,0.6031794425087108,0.04166666666666663,0.005401234567901092,0.0384872241579558
2,20,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.86548353909465,0.6134801860188988,0.02777777777777779,0.005401234567901314,0.028186480647767853
2,21,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8667695473251029,0.6278745644599304,0.01388888888888895,0.00411522633744843,0.013792102206736212
2,21,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8616255144032922,0.6278745644599304,0.01388888888888895,0.00925925925925919,0.013792102206736212
2,21,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8698559670781892,0.6278745644599304,0.01388888888888895,0.0010288065843621075,0.013792102206736212
2,21,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8647119341563786,0.6418855534709194,0.0,0.006172839506172756,-0.0002188868042527492
2,21,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8713991769547326,0.6418855534709194,0.0,-0.0005144032921812203,-0.0002188868042527492
2,22,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8711419753086419,0.6416666666666666,0.0,-0.0002572016460905546,0.0
2,22,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8641975308641976,0.6416666666666666,0.0,0.006687242798353754,0.0
2,22,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6666666666666666,0.8654835390946503,0.6541666666666667,-0.01388888888888884,0.005401234567901092,-0.012500000000000067
2,22,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8713991769547325,0.6280513991195236,0.01388888888888895,-0.0005144032921811093,0.01361526754714304
2,22,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8665123456790123,0.6278325123152709,0.01388888888888895,0.0043724279835390956,0.013834154351395678
2,23,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8683127572016462,0.6416666666666666,0.0,0.002572016460905102,0.0
2,23,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8695987654320987,0.6418855534709194,0.0,0.001286008230452662,-0.0002188868042527492
2,23,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8703703703703705,0.6416666666666666,0.0,0.0005144032921808872,0.0
2,23,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8706275720164609,0.6290650406504065,0.01388888888888895,0.0002572016460904436,0.012601626016260137
2,23,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8706275720164608,0.6416666666666666,0.0,0.0002572016460905546,0.0
2,24,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8739711934156378,0.6416666666666666,0.0,-0.0030864197530864335,0.0
2,24,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8665123456790124,0.6290650406504065,0.01388888888888895,0.0043724279835389845,0.012601626016260137
2,24,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.867798353909465,0.6288288288288288,0.01388888888888895,0.0030864197530863224,0.012837837837837762
2,24,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8706275720164609,0.6416666666666666,0.0,0.0002572016460904436,0.0
2,24,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8729423868312758,0.6416666666666666,0.0,-0.002057613168724437,0.0
2,25,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8701131687242798,0.6284313725490196,0.01388888888888895,0.0007716049382715529,0.013235294117647012
2,25,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8703703703703705,0.6290425830439511,0.01388888888888895,0.0005144032921808872,0.012624083622715498
2,25,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8726851851851851,0.6416493416493416,0.0,-0.0018004115226337714,1.7325017324987257e-05
2,25,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8713991769547325,0.6291666666666667,0.01388888888888895,-0.0005144032921811093,0.012499999999999956
2,25,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.875514403292181,0.6284313725490196,0.01388888888888895,-0.00462962962962965,0.013235294117647012
2,26,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8636831275720165,0.6282967032967033,0.01388888888888895,0.007201646090534863,0.013369963369963322
2,26,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8701131687242798,0.6449633699633699,0.0,0.0007716049382715529,-0.003296703296703285
2,26,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.867798353909465,0.6324722656093557,0.01388888888888895,0.0030864197530863224,0.009194401057310952
2,26,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8685699588477367,0.6416666666666666,0.0,0.0023148148148146586,0.0
2,26,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8701131687242798,0.6160329985652798,0.02777777777777779,0.0007716049382715529,0.025633668101386786
2,27,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.868312757201646,0.6416666666666666,0.0,0.002572016460905324,0.0
2,27,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8719135802469136,0.6290229885057471,0.01388888888888895,-0.0010288065843622185,0.012643678160919491
2,27,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8649691358024693,0.6152308862990108,0.02777777777777779,0.00591563786008209,0.026435780367655815
2,27,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8706275720164609,0.6416666666666666,0.0,0.0002572016460904436,0.0
2,27,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.625,0.8713991769547325,0.6139023248556718,0.02777777777777779,-0.0005144032921811093,0.027764341810994853
2,28,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8672839506172839,0.6291666666666667,0.01388888888888895,0.0036008230452674317,0.012499999999999956
2,28,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.871141975308642,0.6416666666666666,0.0,-0.00025720164609066565,0.0
2,28,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8742283950617283,0.6416666666666666,0.0,-0.003343621399176988,0.0
2,28,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8685699588477366,0.6416666666666666,0.0,0.0023148148148147696,0.0
2,28,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8762860082304527,0.6290650406504065,0.01388888888888895,-0.005401234567901314,0.012601626016260137
2,29,0,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.871656378600823,0.6416666666666666,0.0,-0.0007716049382716639,0.0
2,29,1,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8683127572016461,0.6418855534709194,0.0,0.002572016460905213,-0.0002188868042527492
2,29,2,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8690843621399177,0.6290229885057471,0.01388888888888895,0.0018004115226336603,0.012643678160919491
2,29,3,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6388888888888888,0.8713991769547325,0.6290229885057471,0.01388888888888895,-0.0005144032921811093,0.012643678160919491
2,29,4,0.6527777777777778,0.8708847736625513,0.6416666666666666,0.6527777777777778,0.8626543209876543,0.6416666666666666,0.0,0.008230452674897082,0.0
